timestamp_ms,seq,angular_delta,qw,qx,qy,qz,px,py,pz,delta_dist,flags
8060,806,0.333200,0.989392,0.000000,-0.145268,0.000000,6.4392,-0.0023,1.9305,0.008330,0x00
8070,807,0.333200,0.989392,0.000000,-0.145268,0.000000,6.4463,0.0015,1.9343,0.008330,0x00
8080,808,0.333200,0.989392,0.000000,-0.145268,0.000000,6.4547,0.0011,1.9392,0.008330,0x00
8090,809,0.333200,0.989392,0.000000,-0.145268,0.000000,6.4620,-0.0000,1.9414,0.008330,0x00
8100,810,0.333200,0.989392,0.000000,-0.145268,0.000000,6.4690,0.0010,1.9409,0.008330,0x00
8110,811,0.333200,0.989392,0.000000,-0.145268,0.000000,6.4786,-0.0002,1.9434,0.008330,0x00
8120,812,0.333200,0.989392,0.000000,-0.145268,0.000000,6.4855,0.0003,1.9477,0.008330,0x00
8130,813,0.333200,0.989392,0.000000,-0.145268,0.000000,6.4943,0.0001,1.9497,0.008330,0x00
8140,814,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5014,0.0007,1.9523,0.008330,0x00
8150,815,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5130,-0.0004,1.9534,0.008330,0x00
8160,816,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5191,0.0008,1.9558,0.008330,0x00
8170,817,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5260,0.0005,1.9579,0.008330,0x00
8180,818,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5339,0.0001,1.9621,0.008330,0x00
8190,819,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5417,-0.0018,1.9616,0.008330,0x00
8200,820,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5490,-0.0013,1.9657,0.008330,0x00
8210,821,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5571,-0.0007,1.9675,0.008330,0x00
8220,822,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5658,0.0013,1.9713,0.008330,0x00
8230,823,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5742,-0.0005,1.9726,0.008330,0x00
8240,824,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5825,0.0006,1.9745,0.008330,0x00
8250,825,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5902,-0.0020,1.9781,0.008330,0x00
8260,826,0.333200,0.989392,0.000000,-0.145268,0.000000,6.5989,-0.0003,1.9821,0.008330,0x00
8270,827,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6053,0.0002,1.9826,0.008330,0x00
8280,828,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6140,-0.0001,1.9851,0.008330,0x00
8290,829,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6229,0.0014,1.9874,0.008330,0x00
8300,830,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6309,-0.0007,1.9906,0.008330,0x00
8310,831,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6373,0.0011,1.9944,0.008330,0x00
8320,832,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6459,-0.0022,1.9941,0.008330,0x00
8330,833,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6552,0.0006,1.9973,0.008330,0x00
8340,834,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6630,0.0005,2.0006,0.008330,0x00
8350,835,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6709,0.0015,2.0021,0.008330,0x00
8360,836,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6789,-0.0003,2.0036,0.008330,0x00
8370,837,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6876,0.0002,2.0074,0.008330,0x00
8380,838,0.333200,0.989392,0.000000,-0.145268,0.000000,6.6940,-0.0006,2.0090,0.008330,0x00
8390,839,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7033,0.0006,2.0097,0.008330,0x00
8400,840,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7096,0.0018,2.0135,0.008330,0x00
8410,841,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7160,0.0019,2.0168,0.008330,0x00
8420,842,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7257,-0.0004,2.0196,0.008330,0x00
8430,843,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7333,0.0011,2.0215,0.008330,0x00
8440,844,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7420,0.0001,2.0232,0.008330,0x00
8450,845,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7508,-0.0009,2.0241,0.008330,0x00
8460,846,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7583,0.0006,2.0286,0.008330,0x00
8470,847,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7661,-0.0003,2.0313,0.008330,0x00
8480,848,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7736,-0.0005,2.0326,0.008330,0x00
8490,849,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7837,-0.0017,2.0358,0.008330,0x00
8500,850,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7880,-0.0001,2.0373,0.008330,0x00
8510,851,0.333200,0.989392,0.000000,-0.145268,0.000000,6.7955,0.0004,2.0397,0.008330,0x00
8520,852,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8035,0.0008,2.0439,0.008330,0x00
8530,853,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8151,0.0004,2.0449,0.008330,0x00
8540,854,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8229,0.0017,2.0484,0.008330,0x00
8550,855,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8286,0.0002,2.0501,0.008330,0x00
8560,856,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8357,0.0005,2.0543,0.008330,0x00
8570,857,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8461,0.0015,2.0547,0.008330,0x00
8580,858,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8534,0.0004,2.0560,0.008330,0x00
8590,859,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8605,0.0013,2.0606,0.008330,0x00
8600,860,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8684,0.0010,2.0616,0.008330,0x00
8610,861,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8777,0.0005,2.0650,0.008330,0x00
8620,862,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8855,0.0014,2.0668,0.008330,0x00
8630,863,0.333200,0.989392,0.000000,-0.145268,0.000000,6.8940,-0.0008,2.0710,0.008330,0x00
8640,864,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9018,0.0007,2.0696,0.008330,0x00
8650,865,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9085,0.0012,2.0739,0.008330,0x00
8660,866,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9154,0.0010,2.0755,0.008330,0x00
8670,867,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9267,-0.0001,2.0786,0.008330,0x00
8680,868,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9344,-0.0009,2.0798,0.008330,0x00
8690,869,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9410,0.0008,2.0819,0.008330,0x00
8700,870,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9475,0.0008,2.0850,0.008330,0x00
8710,871,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9568,-0.0019,2.0873,0.008330,0x00
8720,872,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9652,0.0009,2.0896,0.008330,0x00
8730,873,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9748,-0.0007,2.0921,0.008330,0x00
8740,874,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9827,0.0002,2.0946,0.008330,0x00
8750,875,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9889,0.0014,2.0990,0.008330,0x00
8760,876,0.333200,0.989392,0.000000,-0.145268,0.000000,6.9963,-0.0000,2.1001,0.008330,0x00
8770,877,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0041,-0.0001,2.1024,0.008330,0x00
8780,878,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0142,0.0012,2.1044,0.008330,0x00
8790,879,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0208,0.0007,2.1066,0.008330,0x00
8800,880,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0296,-0.0001,2.1086,0.008330,0x00
8810,881,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0360,0.0014,2.1118,0.008330,0x00
8820,882,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0466,-0.0005,2.1146,0.008330,0x00
8830,883,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0553,-0.0011,2.1148,0.008330,0x00
8840,884,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0622,-0.0008,2.1191,0.008330,0x00
8850,885,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0683,0.0003,2.1206,0.008330,0x00
8860,886,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0767,0.0004,2.1229,0.008330,0x00
8870,887,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0841,-0.0003,2.1249,0.008330,0x00
8880,888,0.333200,0.989392,0.000000,-0.145268,0.000000,7.0924,0.0001,2.1283,0.008330,0x00
8890,889,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1005,-0.0000,2.1304,0.008330,0x00
8900,890,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1095,0.0014,2.1330,0.008330,0x00
8910,891,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1172,-0.0002,2.1362,0.008330,0x00
8920,892,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1263,0.0005,2.1365,0.008330,0x00
8930,893,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1332,0.0012,2.1404,0.008330,0x00
8940,894,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1417,-0.0007,2.1416,0.008330,0x00
8950,895,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1488,-0.0018,2.1452,0.008330,0x00
8960,896,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1579,-0.0019,2.1466,0.008330,0x00
8970,897,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1636,-0.0001,2.1499,0.008330,0x00
8980,898,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1740,0.0010,2.1531,0.008330,0x00
8990,899,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1807,0.0004,2.1542,0.008330,0x00
9000,900,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1894,-0.0011,2.1583,0.008330,0x00
9010,901,0.333200,0.989392,0.000000,-0.145268,0.000000,7.1977,0.0002,2.1597,0.008330,0x00
9020,902,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2049,-0.0029,2.1625,0.008330,0x00
9030,903,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2124,-0.0001,2.1653,0.008330,0x00
9040,904,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2204,-0.0011,2.1669,0.008330,0x00
9050,905,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2285,0.0001,2.1696,0.008330,0x00
9060,906,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2375,-0.0011,2.1720,0.008330,0x00
9070,907,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2457,-0.0017,2.1744,0.008330,0x00
9080,908,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2518,-0.0004,2.1757,0.008330,0x00
9090,909,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2602,0.0018,2.1777,0.008330,0x00
9100,910,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2672,-0.0013,2.1831,0.008330,0x00
9110,911,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2759,-0.0000,2.1834,0.008330,0x00
9120,912,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2834,-0.0002,2.1886,0.008330,0x00
9130,913,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2937,-0.0009,2.1892,0.008330,0x00
9140,914,0.333200,0.989392,0.000000,-0.145268,0.000000,7.2994,-0.0018,2.1920,0.008330,0x00
9150,915,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3094,0.0010,2.1929,0.008330,0x00
9160,916,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3161,0.0007,2.1961,0.008330,0x00
9170,917,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3238,-0.0016,2.1983,0.008330,0x00
9180,918,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3333,-0.0012,2.2012,0.008330,0x00
9190,919,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3405,0.0008,2.2038,0.008330,0x00
9200,920,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3474,-0.0016,2.2048,0.008330,0x00
9210,921,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3570,-0.0005,2.2070,0.008330,0x00
9220,922,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3623,0.0018,2.2109,0.008330,0x00
9230,923,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3728,0.0010,2.2131,0.008330,0x00
9240,924,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3798,-0.0002,2.2145,0.008330,0x00
9250,925,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3907,0.0006,2.2168,0.008330,0x00
9260,926,0.333200,0.989392,0.000000,-0.145268,0.000000,7.3965,-0.0010,2.2212,0.008330,0x00
9270,927,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4033,0.0005,2.2231,0.008330,0x00
9280,928,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4123,0.0001,2.2245,0.008330,0x00
9290,929,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4199,-0.0006,2.2264,0.008330,0x00
9300,930,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4294,-0.0001,2.2285,0.008330,0x00
9310,931,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4354,0.0011,2.2323,0.008330,0x00
9320,932,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4444,-0.0003,2.2346,0.008330,0x00
9330,933,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4512,-0.0003,2.2374,0.008330,0x00
9340,934,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4607,-0.0010,2.2380,0.008330,0x00
9350,935,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4679,0.0017,2.2393,0.008330,0x00
9360,936,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4761,-0.0014,2.2430,0.008330,0x00
9370,937,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4834,-0.0004,2.2455,0.008330,0x00
9380,938,0.333200,0.989392,0.000000,-0.145268,0.000000,7.4918,-0.0005,2.2470,0.008330,0x00
9390,939,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5005,0.0008,2.2517,0.008330,0x00
9400,940,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5062,0.0003,2.2539,0.008330,0x00
9410,941,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5146,0.0000,2.2555,0.008330,0x00
9420,942,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5255,0.0019,2.2563,0.008330,0x00
9430,943,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5341,-0.0009,2.2614,0.008330,0x00
9440,944,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5406,-0.0010,2.2633,0.008330,0x00
9450,945,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5475,0.0006,2.2654,0.008330,0x00
9460,946,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5568,0.0001,2.2674,0.008330,0x00
9470,947,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5646,0.0006,2.2707,0.008330,0x00
9480,948,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5709,-0.0010,2.2718,0.008330,0x00
9490,949,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5789,0.0008,2.2757,0.008330,0x00
9500,950,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5873,0.0014,2.2785,0.008330,0x00
9510,951,0.333200,0.989392,0.000000,-0.145268,0.000000,7.5957,-0.0008,2.2811,0.008330,0x00
9520,952,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6034,0.0001,2.2816,0.008330,0x00
9530,953,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6105,-0.0015,2.2850,0.008330,0x00
9540,954,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6186,0.0031,2.2856,0.008330,0x00
9550,955,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6261,0.0005,2.2907,0.008330,0x00
9560,956,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6354,0.0006,2.2897,0.008330,0x00
9570,957,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6427,-0.0011,2.2920,0.008330,0x00
9580,958,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6514,-0.0022,2.2950,0.008330,0x00
9590,959,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6588,-0.0008,2.2991,0.008330,0x00
9600,960,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6676,0.0009,2.3019,0.008330,0x00
9610,961,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6764,-0.0000,2.3038,0.008330,0x00
9620,962,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6837,0.0001,2.3055,0.008330,0x00
9630,963,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6909,-0.0008,2.3087,0.008330,0x00
9640,964,0.333200,0.989392,0.000000,-0.145268,0.000000,7.6991,-0.0007,2.3100,0.008330,0x00
9650,965,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7060,0.0010,2.3132,0.008330,0x00
9660,966,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7143,0.0008,2.3149,0.008330,0x00
9670,967,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7217,0.0010,2.3173,0.008330,0x00
9680,968,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7307,0.0000,2.3214,0.008330,0x00
9690,969,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7391,-0.0012,2.3232,0.008330,0x00
9700,970,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7466,0.0019,2.3250,0.008330,0x00
9710,971,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7528,0.0004,2.3294,0.008330,0x00
9720,972,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7646,0.0018,2.3288,0.008330,0x00
9730,973,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7719,-0.0007,2.3325,0.008330,0x00
9740,974,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7777,-0.0006,2.3339,0.008330,0x00
9750,975,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7878,0.0008,2.3373,0.008330,0x00
9760,976,0.333200,0.989392,0.000000,-0.145268,0.000000,7.7936,-0.0003,2.3387,0.008330,0x00
9770,977,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8038,0.0012,2.3429,0.008330,0x00
9780,978,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8101,-0.0027,2.3424,0.008330,0x00
9790,979,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8203,-0.0004,2.3458,0.008330,0x00
9800,980,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8285,0.0013,2.3490,0.008330,0x00
9810,981,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8345,-0.0001,2.3516,0.008330,0x00
9820,982,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8444,0.0004,2.3545,0.008330,0x00
9830,983,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8519,-0.0012,2.3569,0.008330,0x00
9840,984,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8585,-0.0025,2.3564,0.008330,0x00
9850,985,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8657,0.0005,2.3611,0.008330,0x00
9860,986,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8749,0.0020,2.3621,0.008330,0x00
9870,987,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8827,0.0003,2.3650,0.008330,0x00
9880,988,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8907,-0.0016,2.3696,0.008330,0x00
9890,989,0.333200,0.989392,0.000000,-0.145268,0.000000,7.8980,0.0020,2.3705,0.008330,0x00
9900,990,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9077,-0.0001,2.3729,0.008330,0x00
9910,991,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9140,0.0001,2.3756,0.008330,0x00
9920,992,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9218,-0.0001,2.3771,0.008330,0x00
9930,993,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9329,-0.0001,2.3817,0.008330,0x00
9940,994,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9383,0.0003,2.3812,0.008330,0x00
9950,995,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9461,0.0002,2.3865,0.008330,0x00
9960,996,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9547,0.0014,2.3879,0.008330,0x00
9970,997,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9641,-0.0001,2.3921,0.008330,0x00
9980,998,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9700,-0.0008,2.3909,0.008330,0x00
9990,999,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9808,0.0008,2.3942,0.008330,0x00
10000,1000,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9877,0.0007,2.3988,0.008330,0x00
10010,1001,0.333200,0.989392,0.000000,-0.145268,0.000000,7.9928,-0.0003,2.3988,0.008330,0x00
10020,1002,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0004,0.0011,2.4014,0.008330,0x00
10030,1003,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0111,0.0024,2.4037,0.008330,0x00
10040,1004,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0179,0.0001,2.4074,0.008330,0x00
10050,1005,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0257,-0.0006,2.4099,0.008330,0x00
10060,1006,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0347,-0.0020,2.4100,0.008330,0x00
10070,1007,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0438,0.0004,2.4129,0.008330,0x00
10080,1008,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0501,0.0000,2.4168,0.008330,0x00
10090,1009,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0569,-0.0008,2.4187,0.008330,0x00
10100,1010,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0661,0.0006,2.4196,0.008330,0x00
10110,1011,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0745,0.0011,2.4237,0.008330,0x00
10120,1012,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0823,-0.0001,2.4248,0.008330,0x00
10130,1013,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0901,0.0013,2.4279,0.008330,0x00
10140,1014,0.333200,0.989392,0.000000,-0.145268,0.000000,8.0972,-0.0005,2.4306,0.008330,0x00
10150,1015,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1057,0.0005,2.4333,0.008330,0x00
10160,1016,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1150,0.0014,2.4362,0.008330,0x00
10170,1017,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1211,-0.0009,2.4375,0.008330,0x00
10180,1018,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1296,-0.0011,2.4395,0.008330,0x00
10190,1019,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1375,-0.0007,2.4421,0.008330,0x00
10200,1020,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1472,0.0002,2.4472,0.008330,0x00
10210,1021,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1541,-0.0003,2.4472,0.008330,0x00
10220,1022,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1622,0.0004,2.4516,0.008330,0x00
10230,1023,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1691,0.0009,2.4522,0.008330,0x00
10240,1024,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1763,0.0008,2.4556,0.008330,0x00
10250,1025,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1850,-0.0000,2.4550,0.008330,0x00
10260,1026,0.333200,0.989392,0.000000,-0.145268,0.000000,8.1926,0.0010,2.4587,0.008330,0x00
10270,1027,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2007,0.0002,2.4610,0.008330,0x00
10280,1028,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2093,0.0007,2.4628,0.008330,0x00
10290,1029,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2169,0.0002,2.4673,0.008330,0x00
10300,1030,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2270,-0.0007,2.4697,0.008330,0x00
10310,1031,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2330,0.0018,2.4700,0.008330,0x00
10320,1032,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2430,-0.0007,2.4755,0.008330,0x00
10330,1033,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2503,-0.0010,2.4754,0.008330,0x00
10340,1034,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2585,0.0011,2.4782,0.008330,0x00
10350,1035,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2657,0.0008,2.4808,0.008330,0x00
10360,1036,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2723,-0.0008,2.4833,0.008330,0x00
10370,1037,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2828,0.0016,2.4863,0.008330,0x00
10380,1038,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2899,0.0007,2.4872,0.008330,0x00
10390,1039,0.333200,0.989392,0.000000,-0.145268,0.000000,8.2974,-0.0008,2.4890,0.008330,0x00
10400,1040,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3059,0.0002,2.4933,0.008330,0x00
10410,1041,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3141,0.0002,2.4956,0.008330,0x00
10420,1042,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3215,0.0004,2.4967,0.008330,0x00
10430,1043,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3298,0.0007,2.4992,0.008330,0x00
10440,1044,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3375,-0.0006,2.5017,0.008330,0x00
10450,1045,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3443,0.0013,2.5057,0.008330,0x00
10460,1046,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3540,0.0020,2.5068,0.008330,0x00
10470,1047,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3644,-0.0002,2.5097,0.008330,0x00
10480,1048,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3690,0.0004,2.5127,0.008330,0x00
10490,1049,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3772,0.0018,2.5145,0.008330,0x00
10500,1050,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3856,-0.0009,2.5170,0.008330,0x00
10510,1051,0.333200,0.989392,0.000000,-0.145268,0.000000,8.3932,-0.0006,2.5182,0.008330,0x00
10520,1052,0.333200,0.989392,0.000000,-0.145268,0.000000,8.4040,-0.0003,2.5199,0.008330,0x00
10530,1053,0.333200,0.989392,0.000000,-0.145268,0.000000,8.4086,-0.0001,2.5243,0.008330,0x00
10540,1054,0.333200,0.989392,0.000000,-0.145268,0.000000,8.4178,0.0007,2.5255,0.008330,0x00
10550,1055,0.333200,0.989392,0.000000,-0.145268,0.000000,8.4256,-0.0009,2.5280,0.008330,0x00
